eth_address,eos_key,balance
0x56d484d8dc3b214be3258d3af55e54dac98f4c9e,EOS6yChvmBLvi8FEEwEpTtgxCHiFTxxhtBzph5REi5PUZ7PEa9fXa,69.2739
0xd589a4ec380daf40b667b81308765d06e9fc3756,EOS5QhEtADKyRcVU2rt4sinD1bmucw5cKVq42tWNd5Mkk3LikXqQk,30160.6405
0xdf0ba4a0c364cb688f9b9bd2b59976363b3fb325,EOS7SiwqJkey3WZZJvAwhUz1t1uoDAUibts6bJAZHyh8PiLoL3CWC,196.3484
0x7160e66a83ee8cad4e6cc67da53d36b1a585aab1,EOS68sdU2z2Sjfgzhpv8Bar3E9FSbyiazDa8ybXeWt8jYrkmKwanT,276.1150
0x527d7f8b7e7cd48e544093e9b79f11b7470f0d99,EOS53s7ow2fTzana8ESXjwnV7eo8FMnrNuYC1CqAiiRzuNd2e35jA,30.6794
0x05f8d6dfc2fbab09c8f45fc669df72f767d4349a,EOS5nUgbTKaG1BYWN5fCvSfDZ8vSLYv3jDt8jVHfAiTX7j83dvSUf,86.0844
0xcd1bbf91280ae42a44180f2e949f383c6aaaf102,EOS8VqPeDf21qA91EuyaDNCsqWrXHFCZZvdVAfiYk8oA1i1pJF6a3,283.3618
0x33aeb9ce7d8ef43a35d2fd086a269f9c496a55ae,EOS88BYaDarXYdbnbtogoHA8xqnYdWFBtSAugpoErtPBsdWxH84La,37.3410
0x284a9981b7e5e5a7327d6a7390736e598ccb9c0b,EOS5H4mQ3iyThE3etNYv4XeKTAw4s4NhdGjDtyNU9x3METo9uQB9V,12.9679
0x1f10ec1485626210ec6af01ad248444015d2f684,EOS83CenQfhUhkr3F8RYDP4BKruXD3ctnqSinLMZoXicvez2uyTmd,306.7944
0x5f2f98ce4fbf1740c1c720f2863308cf43549d8d,EOS7LM3XMMaHZWHDiTqgyFAs1Nh8Zc9NsWeX5CADuSC3cTP6n875Q,331.1267
0xaad20c86e878f5785771db9f0328017950cfbf59,EOS6U8WbEnwVwTyywtJM82S5qBvKmZdKFaEodetEhvj3s8qJ71gyK,49.0871
0x927b52ea165db8b1ea16bc6375923904c6243175,EOS5fKUgoHBjtsybruxx6APhD2zRsPLMnZV8mYkgQTfowr1mFBb8P,10.6150
0x80558e8e9ae0a612664acc3a6e4abb4f789f1d88,EOS6x8sJ3pdEtXQWBYqDQbGNUP2a3HWfphqkZkHUueNHgQEdEqG5J,61.3588
0x8e14d2a14f7b8b70c73f0b2800ed6b5f5f4c237b,EOS5v1b4dCpgivWa7hhbJ8cu8Ryy1aQTLVMvYJbDxLwARaiBnvLhj,100.0864
0x523536e81e7f2c058e7849536ece280a9478848e,EOS6TkaEkRdDujpVtMZFm37FNifNrWvqGrPkAgZcxmFGTHLfSoAzD,6007.4430
0x2b284555877b39e2c0119e9253decd8a7f200e59,EOS7oXNG5CYkgw2FHzHbFsXp4CHXiCKPSYqhP6y3KaNVL1RiwbtNd,46.0339
0xd5b37899112af88bb3a18d46153b225419e23417,EOS7kN5Ff4ws73XnpTgx7bU95wNJ6HCP6cQHTvhLB7Ed2D96efJeN,35.3728
0x99b21ba5953b4a23a09b6d3ae1d6138694604a2f,EOS8Bp8MoNVfJcicePPA8S9EZFWG5HB7meoJfiFGHqFChAw4ERMiU,10059.9414
0x6d202a43ea6b6c97a35cfd5c7177955b28aa5304,EOS7kYBpqBYnBn5hWocjYfzUa9ybxcTnN1xLwTZ8tCzYyNqZZV49h,5153.8918
0x5335fb07287b1d1b2c8b3114f63245d414a01de8,EOS7FKgM2bYVhHhKoQLY3moMnuFrMUmqpAWCMHb5drLVm4NxCxuoB,1096.7914
0xf59a8364783b954c43b9782b762c6b06c0853b81,EOS4uNwaguSnu6VXUzvQozn61pnzA827bLYxnrfwxdGN9vqy8Wzxz,304.6469
0x746c5f083e22f72d121b541e5ac97578ab62cb80,EOS8UEpHZ97Rv4fS2H4xfNiZnWNMAGxQeyuNyJ3B2DAZbj5vVfz2r,180045.8911
0xe00c204e53f9bd054fccbaad5b8b419b21cd4d52,EOS8B4rzTF8urfs1BoL3JyGsYrjsBNvEjJJy19jSDz9NPBHjKwAaB,153.3972
0x74884fbfa51f71ceab0d0d3a1575e62913d0d399,EOS5NhaJyevthm1QMX12RUhgL2XqksFipH1CJL4KFrDo2h3CsMd8Q,16.0087
0xcff66eaf3683e0307419a2fbf37e01f45c504a5f,EOS57815fkDJF5hLpCAzTyNFrbr2fA7VZtENyKGQPvB56XcnYrV8S,442.0016
0x32d8467fffc7e92fd4fde763c5ee00e37eb61ad9,EOS7mbiP8yPxgCkHva8UC1dZZsR5XR3xcfqJXdjLyNgX5u5YtPE65,153.3972
0x771dc17af11254c7bf11d0a9e557026eed7b5b0a,EOS6WcbE5fG1qwc3Rqu2YxF7DGjm8CwyJS284nbBSzsMx3Aun479F,472.4635
0xf2b4dd6a017b23ca714eae22220fa32f17d835d2,EOS8bA1n6njGs4NbV9AVvkto7rJArwQdFtQi7PSWDysNkJMFxhcMf,782.3259
0x3889133b2a2383f57e367d566007e72cfc2531e0,EOS5dghx1cYz4DD2TUFoGZ6oHHZowb4eqpSr4tN4D1w4kobbS61es,2690.5801
0x1d8c978410aef405dd66e53ef9fe9de63845af66,EOS5A9FBxKvATw5t83YfRzi6BBpFbSLY2YDdDKJ6nx6xvs4VPfz3y,34.1912
0x3cb73c6fd21f176b6d3546cb81905ebd12f7fc7f,EOS7BfqQVzcTPSJHZmDF6ZwnNMcvMNGkW8yzr2KJkMvXCNcoxAuMp,214.6294
0x1f98d2ffa26484f04af4c1371869a7b8fb53ece3,EOS6DHwKSesAnNR7vH8bhB4XRJnNv2Y8VkBWmvc879GP1hisFv8bY,108.0965
0xbf6a58e39238e38c726879ea8f2da2657da4e62d,EOS6DJPDHTxWdXWcjznCBXPi5N5Jith16zkXWkAhgJ2h7N1N7RQZC,1227.1779
0x00911547fd610eec4b438f64fec4145c30a143fa,EOS7FRePuCB2VNHfYWpWyX2yNffbqi8syDqDieyS2TGpzd7Htvktd,602.2964
0xd1c347d57d646989de4554260b646617f14ea90f,EOS7Gy26Zcc7pJj5yUirW5UxXbm19ZJuhZxXYAqxgoGVKzU6M2vDe,3.0679
0xa27a4739ac5b573d76ca7ef2f715aab015104b54,EOS6vqyyfnEUwHKRQr5qacw9jeWXGu7UHUYYE5YSNyzsZJ5jm7ghD,323.6068
0x6bb1290ada9e72ce61567d976cf08a703fe3dd06,EOS7YwZ8V75PToEFMYb1uTKBrZxZP5cExf4gPMAcyPK7a5DnmKpBz,5000.2459
0xc6eb18273d26338ff4ad7e01c5da8978dceed84b,EOS6NqXw5hGawzo7sPCMVcjUSoyX974g346Q8P9eMqaCCHcf9ecJi,27.6115
0x7f298a46294d88b43db695c9db8438c2f4c57d04,EOS5EFb77ACcUyZr3LN63j6hwxFKSAugYAo3w6zwrk5jQg1Ffvsyy,2.6473
0x9782b9c2c85c2e9db211cb6200065e312853e68c,EOS7TynPJZeaadybdiAaWhPrh4XKzWSAg5DWn23sT3bxRqSCJn7jJ,61.3588
0xf1b2ace8542ea871bc4c9ec6d8deec65681a2f1b,EOS5kvAwguQmR6JqGqQDryWGda69RDS6gueyubYhjiCWBqQRqymJV,3.0679
0xd50343c9aa5b5c0cc665eebe5c266597cdedd8bf,EOS4unFVbisKbXMvs2xsJii34xH64AenGbLsALM8UzUdvM8QdVesL,473389.9448
0x6ea93c6b4b7bf1e797cb57a05092ede289d51e75,EOS6K2tdWawLLDnP2faG6uWMMSGF2pL7BWkY1xga43AXs7cKF9ffH,1.0431
0x162b105ae23536c444634929a06c7639879cba22,EOS5QwVuzNQV7oQwitGXdiSMUW9RafVuSqwbK6gmHvG36cwjKYCuv,1000.9703
0xe3eaafa5a4f9d7c096475f1a8fce6e4de7512468,EOS65vk222FTK5DiW4iCggFYNg44Kudamsfbhpj5YoZDJsF1ZFKuD,169.2399
0x698b3f1765c15010a5d72708421d9fdeb1d19f06,EOS68BEM96BJGsuuEM29S6wwWLS5YiUPBazwASDMCNaym3RKHH3AK,67.8839
0xd5077737a6718d2e7dc72bde1227f75bfd5c433c,EOS8MHoErNQUM32AdyxTWU9DvfV3wQQfZfGiFBaLgSBsRu9miiw7Y,148.7747
0x415c81163e541a81e81ea2227f3ec4aa497e7698,EOS8ELnXCa86dN5XU3odhBaoh56SjiJekgjW44bQ6QF2nDEJ6Ljf6,29473.7473
0xe3c8288868260e13cfdb3c38d7cc2f739b3f5084,EOS6tfGsZjY2rcogaVPFsvpPriHzvdUHKtuFtaEnRTx3Kmaiy95nD,1530.8863
0xc2c273f09c3ee76cbd34ab8622cd8e638373748e,EOS6H1ycmBqbLBtD8JrECs5yWz7MbW1Z5nLaAdxeUCh5EzxWN9jVP,34.7077
0x033b451f0ed0dc31c71429ee2ea3cb520eff797f,EOS4vLN3VwcUgLViSBUPaCgh3bmkBLdmgwCM293dNhi6SFGCgMLY8,11414.0969
0xf71d8dd40d6b5bba1bd6c355ffab54f3529c2d1d,EOS8mRnpx7t9J6aq6aPBvAM1g3RauG5Wm9rVm1YUimvbJoVaCzMQu,138.0575
0x477b91dae159a2b49f135a95f0341d27a3fc427e,EOS61hQEG5fn7M1mVes2tMq1T2MqZepEhUp1rZTX38ANuoWoyjsKc,29741.2721
0xd9ba37da3e4cc34bf8ea671810be16751db5dc9b,EOS5LtrGPHp2m44zVbXRzSLqEgfdf3BR1BzSrZsYEMGS2bjM5WCZC,180.8949
0xb44d82fdb248eae037ee4ef7b9e12790474c7d03,EOS5K7yKYTLmYQEEHjE9ZAyAvBGZ9LgTT8tELtTkfz9pe5izRyZK5,610.5210
0xfb4886bbb06076eaacedf1ca21a283f3d2feea08,EOS75JsDmtwraS4APTHs7CtYMp7Hj8nQmPuHYKLxjoYu85rmWAbZm,1601.4672
0x4750059497a8f74a688de271c01003bbaafbc3e2,EOS5JwnHHRNF2MhSjWtsWjo3DbxsaVXraXpfsQzSLafcw9um76suG,1101.3629
0xc2dcf6ec82622d07054f5969c7443dd58d7a5b11,EOS7scYMJsTnfWsBHdsM6U6VBicsRiw5igig4G5Vf8YqDQZcYoSQ8,3374.9891
0xcd46d6dd8be6bdb4084309c5f19b4bf0bb34722a,EOS5nSNbsVmgdAQLShafYJ9djXT1CWzU48mMxR48S3R2PF2bgpJVv,307.2953
0xc8a97249ed2ec092b1ee9e161f86e08970fe7426,EOS75a4apUBfLbKzbmQnATpJATY7NpP4MH2WREMkzxYJy27MxA8vT,3069.5458
0x722f15e89ca825072023865c5bf2a0819fdb587d,EOS7epDffSCpKQYxXENzHoPq396JfXqe1aR4v9pEP2GMHpx1po1ZY,103.3782
0xe1c6e23f582d9e1fc794a45a025938c42821d0de,EOS7XioWP3r8bCXW8satdNocXWgw93L211cZRjtrgVtJurMbZTWmi,121.5226
0x2deeee2ded13bfa1c9194ff3cb1b18ee428f0b78,EOS6BEjkJU9guUQw43p1xqsKrtrfB33dZNqJfk99hULSrCkFRqzKz,26.0191
0xcda82585c51cc2468ea03a004113bb9e1852f9f1,EOS5cT2jCVMy65tHeGM5rhrH9SeTFbB87TYmwi5hPSJkUy4vGGG8E,196.6564
0xb66107ca79af9d4e9c84e8887c317b5fa69f154d,EOS6y9NHpmCDSRQ3Wh5iz2SbSTBpGf1ngUcqYUREKqchZWVF1GoEM,2.2586
0x1c2f24d88f3ec8247bebd5ee66c38c33e406f927,EOS7FJvBb9LEWWvqUWkECjYrt4gvSCUsxwVVBQRZzSs5ycB2qBWrA,99.9000
0x47766035582a5972e73bc3a84ff0d5aeac097455,EOS8deev8gGcPEsee8fZWrpKbsFSmNi3EECZyAU71YoPoN3U8NQDx,153.3972
0xa3d0df26399a18be31dd959d566ecdb50f9070ed,EOS8YQBbocPjFZHu6mRscb5nRTezRu2CB4sG5hJd3qu9aWg1pqiM3,306.7944
0x068c83c1858e45b050762c7d3f31c66126cc2051,EOS8JBhh8dvdypB8EaKH1MjfXic3hZ66djXKXFj5wyJAoxHrw5ktD,1840.7669
0x381de8ef10583515e99e8d3096f29444020fa9a2,EOS8BDw6NdKGS3RitefCDoyTi2MDr2h8zt3Zgr91NAjVzwCx87LgY,420.0552
0xdab588c5a041e091fd2fef85b335f42763292bec,EOS5qzXEg2PumnBysc9G3bGExQwmkfinJb4XJVPNk6FsSDWdFnaCb,9611.2875
0x2e4570b7a645e3e9c09af5d289bec7441bf4c0af,EOS5gHQsgw6tRgh2bm5zKq4GkrW83oh2jJtBsVutMA83dsiqpDDaN,1891.8183
0x532b0db1728e81e28753e0f638efab78a2b67a8d,EOS6jzuQzC9o4C5htpBMTxBkSBJezhHAVCHPM3sG3qgRHD2297y8L,613.5889
0x09ac7a0085c3dc597ece0b30c29de106ebad3020,EOS7MJaDfH1bQj1ELXjqHBncWucNqG5LXK8pPJar54hGCXJJDc3E8,1242.4050
0xacf95750046f38deced7aa3eff555842c44b2740,EOS8J6UBVa5cWBGaWD2FFZSe3c9SHXwWkgyghFhrgA2prUkViNx58,3.1403
0x4c40c69d31ee4b20827aae1990a87a7d1e88b649,EOS7Z4S3qhKkXnLzyd4MvCxjsJ1PrsecF2zE6qhEVTAdqtjwXfF1m,115.1605
0x039a1ed1b1d1dd921b7a9e1a7d567a827efc1200,EOS6ZoUaY4jHVqJdZ6SL44nYy9gz62YmTBkm7ik8dRgestGqZyAtj,35.1544
0x6c44f7b0e4054c8436781771217dbdc1f3b8232f,EOS6AGdYGx1tRnqJqX9M2P8188Yi8rhtniR5pAU43W1BBekf3VhVJ,306.7944
0xc8c7a0ee11d681c7390b1c51b785a60a8c750f0d,EOS68L3e1XLtcLcQrw6VurLZXT9zusmmv9615YP4LYUtNBueoBNMq,3.4054
0x24318b0bcdd034215c0e312eedb5e9d6b4700504,EOS6HpMvsN6xaBkskjwuQfaTkhhvzy5RsuCWPdDH7bDnhx8QuZnY1,1232.4429
0x9ac4b0846429171ee70d0afad441cd5b7017dc10,EOS8PBwHUjxUwmBcnXCFHh2eG13h1EjL2PJg2gUSpGPMsZkzDyU44,101.3796
0xe85e0d65e0ea9cf5547fcce79666974e50a65190,EOS7ixiyS4CuGVjMa1XyPgYFAz9zCsEaA4KE2z9S1ShKZSxMebBUG,613.5889
0x783a71d255337477ec685751075bdf7f1aca4d1f,EOS8fheakV6YKG38dwK5fwpiZuWqiLRGP3fgipC43CijbMnKJ8qhr,3815.5330
0xf29988258ce5a85745dd76dc391af823d19a9b33,EOS58XohjoPJwrmdAXo6q5h3dbRawUtcYBkhywe1bZ5ugFoX2Kea4,11.5889
0xeb2be6bab716d0eb9f14e9e3ea5c47bb8f260e91,EOS8GgxwiiwwVY4k5FYi7YwDxQYSKRwb2hfgMgNRFYF67wH4kYvav,429.3097
0x2d55448b41080b1a65f2b5f2dcf7fd5dd9461629,EOS7HiCK31zGZCV98mMTaRXgJqiRD37AuGxbHR22MGMWcSBZEdamJ,10637.9432
0x1b6e337ebe62c221f32b2a1b8675980303815310,EOS76MqiVRpiqwVn1CSzvDDSgsNc4SR4QBS1n1humvqmwwQPr169Z,153.5445
0x412e1220324e81af23bb200480554cf06b51fd8d,EOS5fHtpfghCAsPsdV79ctKYRza8gX4PaiizDc5nTjFvzjE7JEuUr,122.7177
0xe8f1b51cfc9e01f32177949a69e647da46e54c3c,EOS6SaAHS6dQaF3ooUsfxbdrhcWtwMhuwshJVmojfr3y6uTSP2HiB,30.8729
0x40adb4be2ee447f54a2ae26f7b2c1d1efbf31aa1,EOS7VVAUAATzsbDVimp4qDksgR8YQLWhmt3Ez6NGgBgbuxGvzE5RP,286.7273
0x8d304d406706f63ce890ab783c7d7f2c38cce772,EOS6nXw6N81UYvaeU3WE6AdBDyqyNR91UNo2nRa33gSQ3kXQwA8Ei,728.8826
0xd6fac3c2c6cd7e22ebe541d68b547a17e76fde7c,EOS6zp9yXCqE3JuKg2PmxWoGVUn1y1sjCdskeeT5Hz3jtJA8YNoHB,55.1261
0xbd7290743348eea8c0c21765031440afe27b29ae,EOS4xc369ZV6rcGvUQqbcM3WTPHoCRPKT3oCQ3eGttKc5gsR8ZBXr,59.1104
0x905b4bd7bb7338bf656221c567becb02f1844c0e,EOS4zsmRpYUm12E1Ro1VJGpdmiKJuaDF6gUidA5cwGqkvDGMKm3Cy,84.4605
0x8a1a12a7407ee2ac275cd152a9735129319a8a18,EOS5FEszHxtECA2pyjhWrUhqFLYffYauS36rtbizfshBQNpQpA6sJ,1887.4953
0xa2f5055dc4ff661399011e9a39dea8ff61219e02,EOS8JWvJEzvmT4oXaEqmUgvciHZ718yexKn1EsqQtVoJVMiRJFodN,593.1651
0xf708e6f0eff3e4334226d7710161110b589722d4,EOS5ihCuHvdjHAzePxb5mxgfF7pHUxSqWsmnnKzpxBR5SZ2LF5Pog,572.7610
0x38592aaa10285d3d53e9a0ca23556b3bdeee8e34,EOS8JcJd1PM2DRqw7v6qxTNv5SPwWgpnF3NR6gcoGP7rWuzKirjk9,561.4570
0xa62a03c0b246cd588f3242c0e4713b409c6e47ad,EOS8ZDudWLfALUwAHp2bCxrjMbZp7DrF1EyYGsjoBZLBBooLmmVyB,4.7084
0x96628851d0ee322bbf7fdbdf78dbf1c20f02137b,EOS5KqsLwPL4tS9BtryHHZNPbJ7dGpnVXPj7SM1itNguqyGbsP7Yj,135.2071
0x14c7d85912d3c4319c0bc2a8ca1c830b8a6355b2,EOS8mjvf78CfKt8zEdvR4qWgXR9m1Fdgv5vv7j3usJS1cJ9gxM9RP,351.9676
0x30691025962528a3c4f234accf49cae55266b412,EOS6LLqT6226yCVD4tCtKmEfDaU874fqBPqQxKsaJ2cVAzCXcpD43,1.6379
0x397397d9ee07b7a7e2505cd1434b240e67eb1166,EOS7JS38EY5HVfNB5XqiD6ojBdoGMCuBTeTWtNCKAvTp93UVkXvR3,11.6903
0xf4faea9ced8760b338b63b02724c9d81b0f3a250,EOS8DQtvWGiNhPMinG7Mo4qTShRtPH5QZ6AcK4ThQpx2s6pWeCp5r,10501.3874
0xd6e63b397be1615b32928815c97188a2b60205d3,EOS5EXNZ87bbEzz7bXnQRe6aMstAQU1FdMh1oMw1gEZMRLoknXvsC,93.1818
0xe3e6b10d6678d9e39c3d82aaa150c4beebb341ac,EOS616zYraaT79N5zecMLYrnzWQMLN6gCR7viwTh4mRdPe3wNev91,254.6756
0xa068b575a68209853a5b36f5c6a1fcf57239ccc7,EOS7UbYoYaPpkMRKEoE3WvvuULkiLC9vB6vmCu9ocutvaH3SLP2r2,7.1055
0x78796929b0e10d023239c176a32031fd46c473da,EOS6nVkEccHNFZseSh4RDeiWVam5eq7n41AUwerADp3gbK2FY5Q4F,344.2684
0xdd3e96e7a54144c9c4586f9afd271b896d706113,EOS6EJUCksryQxsPQn5GHwKYTLb8D33MK9pCesbZhWhe7aMWjiago,600.9798
0xf2bd2ab4f71560181e1002dde444661f6d5ae83a,EOS5AohPvZswY5eE4TEbhkoBXUjkHCQk7DaE14kpNaP5kwQvgYJQx,220.1516
0xa2ab82999742ce4e1482c817cd7ed31b9d22c163,EOS53Qtza2Q9mMrkv775c3QG7WpMohyxTDYri1pVeZVYVDQi7wjP6,276.1150
0xf088dc310393dd034ba3b4c2018a5371a5782db0,EOS7ZfuPyWK7K98MWp69BGHf93bGTDZkgYuGXC8weDs19NJXGcCfA,2503.9494
0x583e886c18babbc3a7371ad94cf9a181f3b11f8c,EOS61LtqX1XhPiuuaKgGd87YzEKqBzVKmQbAvNT8QHYZezRiVCHJd,12.2908
0xf655eb851d5760148a1074b8fca27a3dfd4251f3,EOS5sZHJzzZzC5GsfuRtKPzvp112yvQ9RiBiLxWRBXj7ANJW6373z,992.8716
0xd4e247680417bbf3ae64d19d62b8c405176ef580,EOS7FUe1KR9NorrVcWBDfa2HigeE3HVnqA644njqwsXjPEDXHzHvS,1029.5603
0xc9b30b13f82ebc646e85ac9e005a73b93c9f6f6c,EOS5BxR1S3ys12N769PGKqBfCREPt9bWGcmacJzdgAmb9HGgw3hhm,456.5537
0xac2db1d4ecad223dbfd086fa5778d44ddc8381b5,EOS6awiZtT6HruhZeabNWumKcxAPa1yZ1xVesDjnwLsdkumDgkGKt,451.3265
0x2e31ce03b439c5703a4715c17116b1bf39bdabd2,EOS8Nq9aRGEBBXPC3sFHkyAVgCQ5GPRs1mqdZkPCmREKpvURV485W,300.9944
0x35923d45d0a69bd6675abaa41dec32bcb9abe889,EOS5MhpJtxGefhYMUZDTNXbYFHY8jfCAeoeqTY5KYaLoBojVZzgon,24.2652
0xbcd073bb3a05cca9c0c6cebcc1bbca48044b9bee,EOS7afTdZk47KK516tfrNNSwZ8a48VZo9dcUFRqz9THNcupw6nGP9,13.1235
0x2619babf07c1941bfb0f7ff7075b6cfb6884341f,EOS7ixM1yGRvvwVHiotuCobPwxyAHUFgicYfqXAHPui5Wu3MczCTj,28.6794
0x191c26cf2a079e1dba9802f334cfec6aad617db8,EOS5JdDewB7AH5CmHMnc9ci9QNSEnvGYkDmWo11Qvjhicq5Qi7uH1,30679.4497
0x6a2c5f84f265080775ed676d2600724724c97df1,EOS5mnCZYaNLy9XT1LLQFv5s52u3yhK8BEkB51HNgv6ffeZSzYdZy,431.6760
0x32544a41ff5620dd9b4b2af47c7e06fe98d3d9a4,EOS7J4sYTqQFbUYSdPWE245X4H61ZSM1nF1JMqgX6kgoYAvVvzJJj,37.7265
0x9e3dc48401e7e0e0261fa2c5fa8eff390dd9bd90,EOS5YU6y2RdwpBYmBoBwmtt8qDDwsgyTxmbiUUPeKfuhbPWEumowX,1113.9056
0x6f665a408097ab1147a6427a0b7b5ac14501e578,EOS4w39P8JqHFtq6AXYThUHmeNXA5h2cdgvYAkSB4bJcLr4JR9yib,100.0000
0x51c3c269ebc006683582aaeea6474d913ac9ec73,EOS5qpfENEw48M9uh1oqa2WfNbSUz6CnhPC19VYkLKXmf7Z3RLpDu,102.7869
0x26376e22fdd0db119405ba494d293a1681e53d96,EOS6sqmo2ss2r6eUhfW7RkRbbBy6eBGWf9G5HrvwMor2ib5n6uqcW,1000.3276
0x65ebbabd01496166ed1f71f1756eb061b5564413,EOS6EVhZBd8vZtRmuwWVsXy9FdiQLHo5X8m2uwZ24VkgaEsuEyGP7,84.1172
0x2685104633bf3490b5e745020c99296e8719c0a4,EOS5qYHwwPRaHFQmf8SYkAtVdKn5Wq8h3vTqBosptLfRPQR6Geoj7,855.1902
0x8a2b8080e913c18498c727a758cd43fbcfc088ca,EOS7zumyc1pAAKxqrPmwipP5kcLZEQYMCSAHiTm3ofqAxRMBceXrM,4712.3384
0x00e1d11bb79cc01f88bab8e6384b58073d2744ec,EOS5QwhRcLgGGmAnLQkCRr1x6fDqdC3W1QRZsLCLKHhHE8DVAy1oW,5288.4556
0x8de610b6b0b0f1f41ad2e99e2fca2e9d9d9d0363,EOS58zY3uARZY2g7YVdh4F6T3vsUyzXyNGj87wQvU7Tx1Nye4xXeB,665.0856
0xe2548c4f5ac5dc8d5248a4dacd9497399d80ed13,EOS6rw1AeVcUw4q9AxTVtiwPxQGZnNEFyG3GgaqUMzV9LHN958e4q,568.9337
0x71cfb7fd22a7bce38c3b6c9bf52b7ddd62646ff8,EOS8XMDphsvJPWiiCWRrk1ejkzijdZdayqQrZTAeNPm7t2dAmZF5H,6.0191
0xbe2991cb04e87dadc1c0305f1fcb74eb1cec3731,EOS5hZttWdWVPLzEF6rZ6iCsATwS2Mi5TnFsxa9LHC68f1RZqouYV,6739.5979
0xc5852e582cc6de6b5cbb9fa718e6d19bd6183c86,EOS7n9Q2GpYdHCNbM3yvEhsyno89WzNmsSRFEsZCqXzFMQ5ydjG5Y,1.2578
0x94584cbdeff3152bf49c4e7984abb07ff7b2a24d,EOS7uupDhpSfX1WJfZZZxsABC5UwFzVZLNi6QvFH5UGREx6njGJ2L,12100.0000
0x1e005307a70865d4f6cefd7da0d8e5f0dc434c74,EOS8fRwv9ofbx7attJXHmhExfQQith1qQWg5Wrwap3H6G8D2coZtG,68.9258
0x7989ea26b1301f6a974d6be919edd39df94715ed,EOS6to4WRH2RbzYrFUCTT9tmTEwivkzwhRtN9dhwr7ZQNsy5v7TKV,3374.7394
0x0b1087519bed7725e118da96093ea7f223d6bb70,EOS5YNFmmKXMHChdG1ypdBbg9b2Kb6t2H85u8Eu17CqjC8t5VMfYe,122.7177
0x27ada9629322d6f13696a5b00eef56a9a2dc1e69,EOS65TUN1a5QeDeAy6hgbSGbkAeMgsbvDAb1nrH6u4y2vFdkn9K71,3.1666
0x6136530094bb64aa47b321be7e3933cd0311b1b2,EOS5sK9o2wWehJLjg7VB6TTxKmkyv5VkqPhNDyAB39ALJYUB6sEEU,785.3939
0xac33d454d9bf9d8d619c4761f4bf5a704254d371,EOS5adQk4L5C4ovSh2bbNihViASDj8YDEuEcmKfFRq7NCkSd5MXHY,7487.0895
0x345935b6dd9e536f6669a88894a64e4130e978e3,EOS71UsBnBLTZEME8juKZjyPC8dXxG1BMRBviENw9WeTbrPCdwc9U,51.0083
0x022b8599702779e0d2f46368a6ae6b40587bd87f,EOS7Xtxy4yKxDTnqRuYhY7MsketvDNaWLAuPgdx6rG31xNRd1R8Nx,4617.2571
0x668a95222bc489570de84e7c462ffe7ec8911572,EOS7YKwdSZii8KroSkFSFehAwvoq2c6ytS5ay2E6mWPRQikHxHQVG,598.2492
0xadb60bb82fbabcf0932fc90538256989733e219c,EOS6xoi1S2bp1b9rG2ddj7NePq5y1hwZJzPi4TfLcDx5i93BehzzA,403.8903
0xd9870ae51b58b0cb67acf9a6f7005fdb6ebba0a9,EOS8AXjaxFja8Q3BvdqW7NyBqXQdeHi1r9xbp8fRKEovZuDimJs6g,607.4531
0x83b1ef2e373e58f4671f5756c74e8142dbfbbbe1,EOS5vSz2SN3DVAG4sHrEJuedGWQMP3oPhfrEVDEg9XSx2g1w87TGF,6.7944
0x8a7d030c949fe406936b3e0efa2bcb845d4094ab,EOS59E8SGMR3NHgBB98DuGzja3iuQjXwHL5LM5uoP11WfnMevQira,6.1358
0x2b1f47ce3fbdcf6499b2c125e330a21c5386ed21,EOS5XUim4vB6yqsUyBUAnq7M2J74YuywpcaxYQEPUa9bT92wBcrAN,1190.6080
0xe67b3b2bf2838061f1f72a2df73b838c55f9faf0,EOS7FphP2KBBbwSpJBbH4zJUpvpikWxCAJtMwjyAfGkGiR4oJEUpf,183.3100
0x9fbee0a370afc1f24358d12ee84dc4f9a0f44edf,EOS8LnGdnDtQo3HBXjMRVc2KYhVPv8mE2nZoF9BqkxJJQ8hLQdETc,26046.8528
0xbed7fc5a011cb6ac5a14fb86c1ba893b40acf1e5,EOS5fhV3SrD2kvSvhjbEd2tsDLzEbCAXz4wBsKh3cpXzM6Wy3jNfg,131.3778
0xb0c918b0204fd003df119af29cda38e874a2b325,EOS5xQApdRRnxXHbXb6TV2UNT3Rabf8ukntdwh5P8kvxi7U3sq5Fi,6.9072
0xd2d133698b4822170753d79c22b19647a60fbcbc,EOS5HS2BiwcXry9qzG4LYYT7WpmH7FdkpFgvo2ACrNUqsGcQeLniJ,3607.3889
0xd05f42e7e32163dbd02d1d7ddca1db12dded1bd5,EOS5FGJ5M47qAbPV7jdrJZyuWy8diEj4pqvRz4RNSjmyb7QVoCSb1,20.0000
0x0f7c6ced7bf3f595a8c3913a519c9cbe0d727bb9,EOS7g6JSpo5AMBJ7qNA89hPdQYWzaqa9xXjEHCiSYkvg5qSgwYhox,30.6794
0x75351934ff71178916e2d3b7bd2ab7d86d8a3bc4,EOS5ynhgc5MW8Egng8tv9CZoXqwnDLG7eVQDEwnhZ2nENzuCFYy8r,94.6402
0xc8fde891cc9ca032c4f7ef3cbcb438d064f4b4e1,EOS6AU6xyXUicgbDFR3wH7cYcnB33APXWPNLyeFMtLn4wwNTSP1uY,444.1181
